-33.8418739237493,1,1
3.78081750621834,1,1
-9.5215929920914,1,1
-21.2651911411377,1,1
-28.191371203606,1,1
-12.096413658858,1,1
-23.2660908998853,1,1
-11.6855492167972,1,1
-19.085228253097,1,1
-7.72284222948998,1,1
-16.866670823828,1,1
-28.2587179016267,1,1
-14.5555848023875,1,1
-19.7598915523224,1,1
8.12405825815224,1,1
-17.5427662228355,1,1
-30.7145677767799,1,1
-9.50853296262388,1,1
-24.1854971047978,1,1
-31.2675640562567,1,1
-38.2804649431856,2,1
-31.545792065785,2,1
-26.4651375641438,2,1
-43.3618253979521,2,1
-23.7037030398777,2,1
-8.5488764694535,2,1
-5.34464924155421,2,1
-23.4278481950124,2,1
-35.9326764908793,2,1
-10.567211662076,2,1
-7.4515396350287,2,1
-10.5508297919128,2,1
0.924057748038873,2,1
-21.7583089388765,2,1
-27.3780433327245,2,1
-10.6870441055611,2,1
-28.3246034630594,2,1
-5.00946084683054,2,1
-24.2734415541588,2,1
-21.7138208600207,2,1
-5.28613643322624,3,1
-63.7867104518208,3,1
-37.0382584387435,3,1
-9.83277655892896,3,1
-76.8373938959006,3,1
-69.8236885921634,3,1
-107.013979858646,3,1
-82.8208628820065,3,1
-25.0533607774827,3,1
-38.1919463432489,3,1
-23.4340160261921,3,1
3.66550216814146,3,1
-41.1184092995606,3,1
-49.1287320808853,3,1
-30.0465990153526,3,1
-11.1382275497572,3,1
-18.4396206222844,3,1
-33.5653687506526,3,1
-64.6484370168421,3,1
-71.5633298848803,3,1
2.34091294948269,4,1
-23.5504219289876,4,1
-23.3217075766764,4,1
-33.6079137155879,4,1
-15.5475237061285,4,1
-27.3722918219876,4,1
-33.4610903202508,4,1
-19.4292537186729,4,1
-14.6260337741028,4,1
-18.0233798577952,4,1
-12.4761469871561,4,1
-24.5998952544266,4,1
-22.6590895005383,4,1
-21.0785806115022,4,1
-28.8212769704341,4,1
-25.7710988967169,4,1
-26.2065219616457,4,1
-20.2055979472274,4,1
-25.0326284832238,4,1
-27.1537197410994,4,1
5.3464315273354,5,1
18.5199469086208,5,1
40.3193530150167,5,1
69.9642948383095,5,1
62.4774029917264,5,1
87.7141630528742,5,1
119.164026341596,5,1
83.3883357254314,5,1
60.6861661806398,5,1
22.9459413199871,5,1
20.8371552039059,5,1
78.1323318992636,5,1
110.377683475532,5,1
75.3391820730261,5,1
60.0613093799871,5,1
64.1561183786749,5,1
47.9838434884311,5,1
91.4887956740528,5,1
112.356697467124,5,1
74.5237539271499,5,1
-11.7676161402975,6,1
-25.2292642944329,6,1
-11.6623847232295,6,1
-23.3546413027503,6,1
-31.2264887348853,6,1
-34.4673992558225,6,1
-49.3003512419716,6,1
-51.8727941495181,6,1
-43.7752857715023,6,1
-36.1978713100263,6,1
-47.5555213409918,6,1
-51.73605002458,6,1
-35.3917000346019,6,1
-47.896889714727,6,1
-46.5229319637318,6,1
-28.4623504568251,6,1
-36.4868116900449,6,1
-35.664717336826,6,1
-33.2413178076841,6,1
-8.66647846730933,6,1
-46.4408878627044,7,1
-38.0272917542348,7,1
-40.84751371385,7,1
-20.9615791806007,7,1
-25.3202380535742,7,1
-24.1013895750705,7,1
-58.674287661247,7,1
-21.8052495853986,7,1
-33.2185383526905,7,1
-31.7438552332433,7,1
-33.7378981446461,7,1
-45.2248167113746,7,1
-27.2874472811639,7,1
-45.1037550944652,7,1
-60.0607156639658,7,1
-39.8349954625421,7,1
-43.9288042925357,7,1
-22.5048478921871,7,1
-36.5472837755038,7,1
-39.8805377582765,7,1
17.4279017547398,8,1
-16.6424391486649,8,1
-17.7069937081396,8,1
-15.9438131215098,8,1
3.27669257230227,8,1
-5.03814830157042,8,1
-9.58280937539674,8,1
-12.626565619769,8,1
-11.0651454808333,8,1
-13.126652929627,8,1
-9.78881080385794,8,1
-25.0212545988372,8,1
-11.6816906817815,8,1
-11.6256625927501,8,1
-3.50553504948683,8,1
-8.70107280228889,8,1
-7.29657952556043,8,1
9.00825423515789,8,1
-7.09650462066253,8,1
-17.9483054136891,8,1
-25.9204847592136,9,1
-24.1123480601468,9,1
-37.7143237991256,9,1
-17.1335633679651,9,1
-27.7076322594015,9,1
-35.1904886010351,9,1
-27.9872390655196,9,1
-24.5415071972706,9,1
-35.958345165548,9,1
-25.2666166508521,9,1
-29.7963875716,9,1
-19.6371084304424,9,1
-22.9008094609502,9,1
-7.3698139472065,9,1
-24.9632341972801,9,1
-24.7158451680042,9,1
-21.7971255339935,9,1
-32.0572663052673,9,1
-38.6956157081567,9,1
-21.8031632002394,9,1
-26.1190198331842,1,2
-6.54792381934327,1,2
-19.8737892705716,1,2
-20.124373115207,1,2
8.09110618376163,1,2
-12.557356361075,1,2
-26.5936169788745,1,2
-7.36310110260154,1,2
-3.80389972454332,1,2
21.6433598747331,1,2
-2.3859588812064,1,2
-2.84955935600265,1,2
63.522234161182,1,2
11.8934976606257,1,2
0.231573320923367,1,2
4.95473613643862,1,2
12.9399405584244,1,2
-20.3714369571895,1,2
-33.5611757114906,1,2
-10.239692771072,1,2
27.1832139270027,2,2
20.1116574659018,2,2
17.6303875953989,2,2
18.9862324602484,2,2
33.0868138589446,2,2
38.4315729535904,2,2
26.9681552820795,2,2
18.1505754824749,2,2
16.2524971975186,2,2
12.710326493974,2,2
15.2159977112213,2,2
19.7894968605477,2,2
19.3594955475548,2,2
17.4377643254753,2,2
12.5404949958046,2,2
2.6826220304611,2,2
10.2975829801109,2,2
13.8424409160057,2,2
19.0135744844577,2,2
21.6084693335931,2,2
-11.7044094793558,3,2
-17.4422702116916,3,2
-62.0601526838633,3,2
-35.8519580820252,3,2
-6.54695387908269,3,2
-6.25130453726663,3,2
46.4747530422283,3,2
-0.60740263626667,3,2
7.64394765417942,3,2
37.8446061196428,3,2
24.1544892471388,3,2
-16.4134958077678,3,2
-92.3626292740275,3,2
-169.845982803487,3,2
-171.702627581631,3,2
-104.90145703808,3,2
-40.9909797537038,3,2
11.5817380810942,3,2
-24.9468841356902,3,2
-33.8784877511045,3,2
-3.11799165460402,4,2
-21.6334169110002,4,2
0.170642813439361,4,2
-6.49676766157136,4,2
-18.2855813433073,4,2
