-26.8205000492457,1,1
-27.8799493981664,1,1
-34.0995068031821,1,1
-36.7741016650416,1,1
-31.6062717742607,1,1
-23.509840532494,1,1
-24.0775619906078,1,1
-30.9223284347033,1,1
-31.22337889973,1,1
-19.1031006226638,1,1
-6.02302542934392,1,1
-7.89800550295542,1,1
-25.0814657823111,1,1
-37.0981957695648,1,1
-34.7097449444728,1,1
-20.8593570278561,1,1
-6.21154910283086,1,1
-8.94100571781357,1,1
-17.5088494297316,1,1
-15.8496987257076,1,1
-20.7165730804472,2,1
-20.2549842846719,2,1
-15.563471041746,2,1
-12.6122456560036,2,1
-14.0113007011279,2,1
-14.3131615471694,2,1
-13.6505212786913,2,1
-12.3112322957561,2,1
-6.86778068284406,2,1
-2.77803150497403,2,1
-7.05482580229852,2,1
-15.2175203363135,2,1
-21.7303924292722,2,1
-21.3220670196776,2,1
-13.2575632874202,2,1
-6.57307414463762,2,1
-10.0027594032115,2,1
-15.2856188079393,2,1
-14.4575072976942,2,1
-11.2987099697952,2,1
-7.05093188779623,3,1
-12.1419079768709,3,1
-5.44701184363866,3,1
16.6043690248439,3,1
44.7119785503653,3,1
68.8926608438159,3,1
70.0759755596924,3,1
46.4723810304924,3,1
18.4599710369954,3,1
0.856583285968181,3,1
-8.11649997525689,3,1
-3.2942059796586,3,1
10.6936227693199,3,1
14.0899963265831,3,1
7.30598089833791,3,1
-8.41399891487552,3,1
-14.1526353974371,3,1
6.6443225096847,3,1
28.8902843460649,3,1
34.7848929179684,3,1
-16.5485587515076,4,1
-14.0510339451899,4,1
-9.62945038192212,4,1
-3.78088907388402,4,1
0.771070296571772,4,1
-0.308276481455869,4,1
-3.50911913452036,4,1
-6.87726472524123,4,1
-10.9051323085174,4,1
-11.2622949545222,4,1
-8.41061038793535,4,1
-7.59476184934176,4,1
-8.08745688337274,4,1
-6.07709394402194,4,1
-3.49475778616281,4,1
-3.92884927416566,4,1
-7.09155852328845,4,1
-9.77121117446843,4,1
-9.40256893742692,4,1
-3.16996634444371,4,1
-21.4810107397222,5,1
-46.7859877429449,5,1
-64.1828490036575,5,1
-71.8211764023661,5,1
-75.6652615280245,5,1
-97.3368833298457,5,1
-113.972495194444,5,1
-91.5439022603284,5,1
-57.2685371987725,5,1
-34.0863343793135,5,1
-38.1074920916201,5,1
-76.1026741875266,5,1
-104.437303000553,5,1
